sample_index,time_from_start_s,Right_Shoulder_Pitch_Joint,Right_Shoulder_Roll_Joint,Right_Shoulder_Yaw_Joint,Right_Elbow_Pitch_Joint,Right_Wrist_Yaw_Joint,Right_Wrist_Roll_Joint,Right_Wrist_Pitch_Joint
2313,231.300000,0.691112281,0.100836844,-0.035148012,0.446056865,0.944365628,0.361449780,0.423733746
2314,231.400000,0.691113980,0.100895054,-0.035137193,0.445931885,0.944359257,0.361348365,0.423731803
2315,231.500000,0.691115679,0.100953264,-0.035126373,0.445806905,0.944352886,0.361246949,0.423729860
2316,231.600000,0.691114323,0.101046300,-0.035119670,0.445729873,0.944348937,0.361160592,0.423734393
2317,231.700000,0.691111325,0.101158045,-0.035115179,0.445678597,0.944346287,0.361082323,0.423742405
2318,231.800000,0.691108328,0.101269789,-0.035110688,0.445627321,0.944343638,0.361004055,0.423750417
2319,231.900000,0.691105330,0.101381533,-0.035106197,0.445576045,0.944340989,0.360925786,0.423758430
2320,232.000000,0.691102333,0.101493278,-0.035101706,0.445524769,0.944338340,0.360847517,0.423766442
2321,232.100000,0.691099335,0.101605022,-0.035097215,0.445473493,0.944335690,0.360769249,0.423774454
2322,232.200000,0.691096338,0.101716766,-0.035092724,0.445422217,0.944333041,0.360690980,0.423782466
2323,232.300000,0.691093340,0.101828511,-0.035088233,0.445370941,0.944330392,0.360612711,0.423790478
2324,232.400000,0.691090343,0.101940255,-0.035083742,0.445319665,0.944327743,0.360534443,0.423798490
2325,232.500000,0.691087345,0.102051999,-0.035079251,0.445268389,0.944325093,0.360456174,0.423806502
2326,232.600000,0.691084348,0.102163743,-0.035074760,0.445217113,0.944322444,0.360377905,0.423814514
2327,232.700000,0.691081350,0.102275488,-0.035070269,0.445165837,0.944319795,0.360299636,0.423822527
2328,232.800000,0.691078353,0.102387232,-0.035065778,0.445114562,0.944317146,0.360221368,0.423830539
2329,232.900000,0.691075355,0.102498976,-0.035061287,0.445063286,0.944314496,0.360143099,0.423838551
2330,233.000000,0.691072358,0.102610721,-0.035056796,0.445012010,0.944311847,0.360064830,0.423846563
2331,233.100000,0.691069360,0.102722465,-0.035052305,0.444960734,0.944309198,0.359986562,0.423854575
2332,233.200000,0.691066363,0.102834209,-0.035047814,0.444909458,0.944306549,0.359908293,0.423862587
2333,233.300000,0.691063365,0.102945954,-0.035043323,0.444858182,0.944303899,0.359830024,0.423870599
2334,233.400000,0.691060368,0.103057698,-0.035038832,0.444806906,0.944301250,0.359751756,0.423878611
2335,233.500000,0.691057370,0.103169442,-0.035034341,0.444755630,0.944298601,0.359673487,0.423886624
2336,233.600000,0.691054373,0.103281187,-0.035029849,0.444704354,0.944295952,0.359595218,0.423894636
2337,233.700000,0.691051375,0.103392931,-0.035025358,0.444653078,0.944293302,0.359516950,0.423902648
2338,233.800000,0.691048377,0.103504675,-0.035020867,0.444601802,0.944290653,0.359438681,0.423910660
2339,233.900000,0.691045380,0.103616420,-0.035016376,0.444550526,0.944288004,0.359360412,0.423918672
2340,234.000000,0.691042382,0.103728164,-0.035011885,0.444499250,0.944285355,0.359282144,0.423926684
2341,234.100000,0.691039385,0.103839908,-0.035007394,0.444447974,0.944282705,0.359203875,0.423934696
2342,234.200000,0.691036387,0.103951653,-0.035002903,0.444396698,0.944280056,0.359125606,0.423942708
2343,234.300000,0.691033390,0.104063397,-0.034998412,0.444345422,0.944277407,0.359047338,0.423950720
2344,234.400000,0.691032661,0.104173103,-0.034995012,0.444285013,0.944270308,0.358959110,0.423954005
2345,234.500000,0.691035135,0.104279933,-0.034993152,0.444211705,0.944256927,0.358856819,0.423950614
2346,234.600000,0.691037609,0.104386762,-0.034991292,0.444138397,0.944243546,0.358754527,0.423947223
2347,234.700000,0.691040083,0.104493591,-0.034989432,0.444065089,0.944230165,0.358652236,0.423943831
2348,234.800000,0.691042557,0.104600420,-0.034987572,0.443991781,0.944216783,0.358549945,0.423940440
2349,234.900000,0.691045031,0.104707250,-0.034985712,0.443918473,0.944203402,0.358447654,0.423937049
2350,235.000000,0.691047505,0.104814079,-0.034983852,0.443845165,0.944190021,0.358345362,0.423933658
2351,235.100000,0.691049979,0.104920908,-0.034981992,0.443771857,0.944176639,0.358243071,0.423930266
2352,235.200000,0.691052453,0.105027737,-0.034980132,0.443698549,0.944163258,0.358140780,0.423926875
2353,235.300000,0.691054927,0.105134567,-0.034978272,0.443625241,0.944149877,0.358038489,0.423923484
2354,235.400000,0.691057401,0.105241396,-0.034976412,0.443551933,0.944136495,0.357936198,0.423920093
2355,235.500000,0.691059875,0.105348225,-0.034974552,0.443478625,0.944123114,0.357833906,0.423916701
2356,235.600000,0.691062349,0.105455054,-0.034972692,0.443405317,0.944109733,0.357731615,0.423913310
2357,235.700000,0.691064823,0.105561884,-0.034970832,0.443332009,0.944096352,0.357629324,0.423909919
2358,235.800000,0.691067297,0.105668713,-0.034968972,0.443258701,0.944082970,0.357527033,0.423906528
2359,235.900000,0.691069771,0.105775542,-0.034967112,0.443185393,0.944069589,0.357424741,0.423903136
2360,236.000000,0.691072245,0.105882371,-0.034965252,0.443112085,0.944056208,0.357322450,0.423899745
2361,236.100000,0.691074719,0.105989201,-0.034963392,0.443038777,0.944042826,0.357220159,0.423896354
2362,236.200000,0.691077193,0.106096030,-0.034961532,0.442965469,0.944029445,0.357117868,0.423892963
2363,236.300000,0.691079667,0.106202859,-0.034959672,0.442892161,0.944016064,0.357015576,0.423889571
2364,236.400000,0.691082141,0.106309688,-0.034957812,0.442818854,0.944002682,0.356913285,0.423886180
2365,236.500000,0.691084615,0.106416517,-0.034955952,0.442745546,0.943989301,0.356810994,0.423882789
2366,236.600000,0.691087089,0.106523347,-0.034954092,0.442672238,0.943975920,0.356708703,0.423879398
2367,236.700000,0.691089563,0.106630176,-0.034952232,0.442598930,0.943962539,0.356606412,0.423876007
2368,236.800000,0.691092037,0.106737005,-0.034950372,0.442525622,0.943949157,0.356504120,0.423872615
2369,236.900000,0.691094511,0.106843834,-0.034948512,0.442452314,0.943935776,0.356401829,0.423869224
2370,237.000000,0.691096985,0.106950664,-0.034946652,0.442379006,0.943922395,0.356299538,0.423865833
2371,237.100000,0.691099459,0.107057493,-0.034944792,0.442305698,0.943909013,0.356197247,0.423862442
2372,237.200000,0.691101672,0.107168839,-0.034943128,0.442211990,0.943893276,0.356093372,0.423860604
2373,237.300000,0.691102688,0.107300955,-0.034942365,0.442024464,0.943866701,0.355982216,0.423865911
2374,237.400000,0.691103703,0.107433072,-0.034941603,0.441836938,0.943840126,0.355871060,0.423871218
2375,237.500000,0.691104718,0.107565188,-0.034940840,0.441649412,0.943813551,0.355759904,0.423876525
2376,237.600000,0.691105734,0.107697305,-0.034940078,0.441461886,0.943786977,0.355648747,0.423881832
2377,237.700000,0.691106749,0.107829421,-0.034939315,0.441274360,0.943760402,0.355537591,0.423887138
2378,237.800000,0.691107765,0.107961538,-0.034938552,0.441086834,0.943733827,0.355426435,0.423892445
2379,237.900000,0.691108780,0.108093654,-0.034937790,0.440899308,0.943707253,0.355315279,0.423897752
2380,238.000000,0.691109795,0.108225771,-0.034937027,0.440711782,0.943680678,0.355204123,0.423903059
2381,238.100000,0.691110811,0.108357888,-0.034936265,0.440524256,0.943654103,0.355092967,0.423908366
2382,238.200000,0.691111826,0.108490004,-0.034935502,0.440336730,0.943627528,0.354981810,0.423913673
2383,238.300000,0.691112841,0.108622121,-0.034934739,0.440149204,0.943600954,0.354870654,0.423918980
2384,238.400000,0.691113857,0.108754237,-0.034933977,0.439961678,0.943574379,0.354759498,0.423924287
2385,238.500000,0.691114872,0.108886354,-0.034933214,0.439774152,0.943547804,0.354648342,0.423929594
2386,238.600000,0.691115888,0.109018470,-0.034932452,0.439586626,0.943521230,0.354537186,0.423934901
2387,238.700000,0.691116903,0.109150587,-0.034931689,0.439399100,0.943494655,0.354426030,0.423940208
2388,238.800000,0.691117918,0.109282703,-0.034930927,0.439211574,0.943468080,0.354314873,0.423945515
2389,238.900000,0.691118934,0.109414820,-0.034930164,0.439024048,0.943441505,0.354203717,0.423950821
2390,239.000000,0.691119949,0.109546937,-0.034929401,0.438836522,0.943414931,0.354092561,0.423956128
2391,239.100000,0.691120964,0.109679053,-0.034928639,0.438648996,0.943388356,0.353981405,0.423961435
2392,239.200000,0.691121980,0.109811170,-0.034927876,0.438461470,0.943361781,0.353870249,0.423966742
2393,239.300000,0.691122995,0.109943286,-0.034927114,0.438273944,0.943335207,0.353759093,0.423972049
2394,239.400000,0.691124011,0.110075403,-0.034926351,0.438086418,0.943308632,0.353647936,0.423977356
2395,239.500000,0.691125026,0.110207519,-0.034925589,0.437898892,0.943282057,0.353536780,0.423982663
2396,239.600000,0.691126041,0.110339636,-0.034924826,0.437711366,0.943255482,0.353425624,0.423987970
2397,239.700000,0.691127057,0.110471752,-0.034924063,0.437523840,0.943228908,0.353314468,0.423993277
2398,239.800000,0.691128072,0.110603869,-0.034923301,0.437336314,0.943202333,0.353203312,0.423998584
2399,239.900000,0.691129087,0.110735986,-0.034922538,0.437148788,0.943175758,0.353092156,0.424003891
2400,240.000000,0.691130103,0.110868102,-0.034921776,0.436961262,0.943149183,0.352980999,0.424009198
2401,240.100000,0.691130557,0.110926601,-0.034921434,0.436799357,0.943113477,0.352868551,0.424011575
2402,240.200000,0.691130977,0.110980620,-0.034921118,0.436639010,0.943077216,0.352756024,0.424013775
2403,240.300000,0.691131397,0.111034639,-0.034920802,0.436478664,0.943040954,0.352643496,0.424015975
2404,240.400000,0.691131817,0.111088658,-0.034920487,0.436318317,0.943004692,0.352530969,0.424018174
2405,240.500000,0.691132237,0.111142677,-0.034920171,0.436157971,0.942968430,0.352418442,0.424020374
2406,240.600000,0.691132658,0.111196695,-0.034919855,0.435997624,0.942932168,0.352305915,0.424022573
2407,240.700000,0.691133078,0.111250714,-0.034919539,0.435837278,0.942895906,0.352193388,0.424024773
2408,240.800000,0.691133498,0.111304733,-0.034919223,0.435676931,0.942859645,0.352080860,0.424026973
2409,240.900000,0.691133918,0.111358752,-0.034918907,0.435516585,0.942823383,0.351968333,0.424029172
2410,241.000000,0.691134338,0.111412771,-0.034918591,0.435356238,0.942787121,0.351855806,0.424031372
2411,241.100000,0.691134758,0.111466790,-0.034918276,0.435195892,0.942750859,0.351743279,0.424033571
2412,241.200000,0.691135178,0.111520809,-0.034917960,0.435035545,0.942714597,0.351630752,0.424035771
2413,241.300000,0.691135598,0.111574827,-0.034917644,0.434875199,0.942678335,0.351518224,0.424037971
2414,241.400000,0.691136018,0.111628846,-0.034917328,0.434714852,0.942642074,0.351405697,0.424040170
2415,241.500000,0.691136438,0.111682865,-0.034917012,0.434554506,0.942605812,0.351293170,0.424042370
2416,241.600000,0.691136859,0.111736884,-0.034916696,0.434394159,0.942569550,0.351180643,0.424044570
2417,241.700000,0.691137279,0.111790903,-0.034916380,0.434233813,0.942533288,0.351068115,0.424046769
2418,241.800000,0.691137699,0.111844922,-0.034916064,0.434073466,0.942497026,0.350955588,0.424048969
2419,241.900000,0.691138119,0.111898941,-0.034915749,0.433913120,0.942460764,0.350843061,0.424051168
2420,242.000000,0.691138539,0.111952959,-0.034915433,0.433752773,0.942424503,0.350730534,0.424053368
2421,242.100000,0.691138959,0.112006978,-0.034915117,0.433592427,0.942388241,0.350618007,0.424055568
2422,242.200000,0.691139379,0.112060997,-0.034914801,0.433432080,0.942351979,0.350505479,0.424057767
2423,242.300000,0.691139799,0.112115016,-0.034914485,0.433271734,0.942315717,0.350392952,0.424059967
2424,242.400000,0.691140219,0.112169035,-0.034914169,0.433111387,0.942279455,0.350280425,0.424062166
2425,242.500000,0.691140639,0.112223054,-0.034913853,0.432951041,0.942243193,0.350167898,0.424064366
2426,242.600000,0.691141060,0.112277073,-0.034913537,0.432790694,0.942206932,0.350055371,0.424066566
2427,242.700000,0.691141480,0.112331092,-0.034913222,0.432630348,0.942170670,0.349942843,0.424068765
2428,242.800000,0.691141900,0.112385110,-0.034912906,0.432470001,0.942134408,0.349830316,0.424070965
2429,242.900000,0.691142147,0.112416447,-0.034912721,0.432372557,0.942063738,0.349580059,0.424072250
2430,243.000000,0.691142322,0.112438369,-0.034912591,0.432301224,0.941978785,0.349272630,0.424073156
2431,243.100000,0.691142497,0.112460291,-0.034912461,0.432229891,0.941893832,0.348965201,0.424074061
2432,243.200000,0.691142672,0.112482213,-0.034912331,0.432158558,0.941808879,0.348657772,0.424074967
2433,243.300000,0.691142848,0.112504135,-0.034912201,0.432087225,0.941723926,0.348350343,0.424075872
2434,243.400000,0.691143023,0.112526057,-0.034912071,0.432015892,0.941638973,0.348042914,0.424076778
2435,243.500000,0.691143198,0.112547979,-0.034911942,0.431944559,0.941554020,0.347735485,0.424077683
2436,243.600000,0.691143373,0.112569901,-0.034911812,0.431873225,0.941469067,0.347428056,0.424078589
2437,243.700000,0.691143548,0.112591823,-0.034911682,0.431801892,0.941384114,0.347120628,0.424079495
2438,243.800000,0.691143724,0.112613745,-0.034911552,0.431730559,0.941299161,0.346813199,0.424080400
2439,243.900000,0.691143899,0.112635667,-0.034911422,0.431659226,0.941214208,0.346505770,0.424081306
2440,244.000000,0.691144074,0.112657589,-0.034911292,0.431587893,0.941129255,0.346198341,0.424082211
2441,244.100000,0.691144249,0.112679511,-0.034911162,0.431516560,0.941044302,0.345890912,0.424083117
2442,244.200000,0.691144424,0.112701433,-0.034911032,0.431445227,0.940959349,0.345583483,0.424084023
2443,244.300000,0.691144600,0.112723355,-0.034910902,0.431373894,0.940874396,0.345276054,0.424084928
2444,244.400000,0.691144775,0.112745276,-0.034910772,0.431302560,0.940789443,0.344968626,0.424085834
2445,244.500000,0.691144950,0.112767198,-0.034910642,0.431231227,0.940704490,0.344661197,0.424086739
2446,244.600000,0.691145125,0.112789120,-0.034910512,0.431159894,0.940619537,0.344353768,0.424087645
2447,244.700000,0.691145300,0.112811042,-0.034910382,0.431088561,0.940534584,0.344046339,0.424088550
2448,244.800000,0.691145476,0.112832964,-0.034910252,0.431017228,0.940449631,0.343738910,0.424089456
2449,244.900000,0.691145651,0.112854886,-0.034910122,0.430945895,0.940364678,0.343431481,0.424090362
2450,245.000000,0.691145826,0.112876808,-0.034909992,0.430874562,0.940279725,0.343124052,0.424091267
2451,245.100000,0.691146001,0.112898730,-0.034909862,0.430803228,0.940194772,0.342816623,0.424092173
2452,245.200000,0.691146176,0.112920652,-0.034909733,0.430731895,0.940109819,0.342509195,0.424093078
2453,245.300000,0.691146352,0.112942574,-0.034909603,0.430660562,0.940024866,0.342201766,0.424093984
2454,245.400000,0.691146527,0.112964496,-0.034909473,0.430589229,0.939939913,0.341894337,0.424094890
2455,245.500000,0.691146702,0.112986418,-0.034909343,0.430517896,0.939854960,0.341586908,0.424095795
2456,245.600000,0.691146877,0.113008340,-0.034909213,0.430446563,0.939770007,0.341279479,0.424096701
2457,245.700000,0.691145604,0.113024140,-0.034909119,0.430311775,0.939694733,0.340912943,0.424097355
2458,245.800000,0.691142701,0.113033058,-0.034909066,0.430105631,0.939630343,0.340479940,0.424097726
2459,245.900000,0.691139799,0.113041975,-0.034909012,0.429899488,0.939565952,0.340046937,0.424098098
2460,246.000000,0.691136896,0.113050893,-0.034908959,0.429693344,0.939501562,0.339613935,0.424098470
2461,246.100000,0.691133993,0.113059810,-0.034908906,0.429487201,0.939437172,0.339180932,0.424098841
2462,246.200000,0.691131091,0.113068728,-0.034908852,0.429281057,0.939372782,0.338747929,0.424099213
2463,246.300000,0.691128188,0.113077645,-0.034908799,0.429074914,0.939308391,0.338314926,0.424099584
2464,246.400000,0.691125286,0.113086563,-0.034908746,0.428868770,0.939244001,0.337881923,0.424099956
2465,246.500000,0.691122383,0.113095480,-0.034908693,0.428662627,0.939179611,0.337448920,0.424100327
2466,246.600000,0.691119481,0.113104398,-0.034908639,0.428456483,0.939115221,0.337015918,0.424100699
2467,246.700000,0.691116578,0.113113315,-0.034908586,0.428250340,0.939050831,0.336582915,0.424101070
2468,246.800000,0.691113675,0.113122232,-0.034908533,0.428044196,0.938986440,0.336149912,0.424101442
2469,246.900000,0.691110773,0.113131150,-0.034908479,0.427838053,0.938922050,0.335716909,0.424101813
2470,247.000000,0.691107870,0.113140067,-0.034908426,0.427631909,0.938857660,0.335283906,0.424102185
2471,247.100000,0.691104968,0.113148985,-0.034908373,0.427425766,0.938793270,0.334850904,0.424102557
2472,247.200000,0.691102065,0.113157902,-0.034908319,0.427219622,0.938728880,0.334417901,0.424102928
2473,247.300000,0.691099163,0.113166820,-0.034908266,0.427013479,0.938664489,0.333984898,0.424103300
2474,247.400000,0.691096260,0.113175737,-0.034908213,0.426807335,0.938600099,0.333551895,0.424103671
2475,247.500000,0.691093357,0.113184655,-0.034908159,0.426601192,0.938535709,0.333118892,0.424104043
2476,247.600000,0.691090455,0.113193572,-0.034908106,0.426395048,0.938471319,0.332685890,0.424104414
2477,247.700000,0.691087552,0.113202490,-0.034908053,0.426188905,0.938406929,0.332252887,0.424104786
2478,247.800000,0.691084650,0.113211407,-0.034908000,0.425982761,0.938342538,0.331819884,0.424105157
2479,247.900000,0.691081747,0.113220324,-0.034907946,0.425776617,0.938278148,0.331386881,0.424105529
2480,248.000000,0.691078845,0.113229242,-0.034907893,0.425570474,0.938213758,0.330953878,0.424105900
2481,248.100000,0.691075942,0.113238159,-0.034907840,0.425364330,0.938149368,0.330520875,0.424106272
2482,248.200000,0.691073039,0.113247077,-0.034907786,0.425158187,0.938084977,0.330087873,0.424106644
2483,248.300000,0.691070137,0.113255994,-0.034907733,0.424952043,0.938020587,0.329654870,0.424107015
